净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态
2017-11-13,0.44,0.44,-0.23,限制大额申购,开放赎回
2017-11-14,0.429,0.429,-2.5,限制大额申购,开放赎回
2017-11-15,0.427,0.427,-0.47,限制大额申购,开放赎回
2017-11-16,0.426,0.426,-0.23,限制大额申购,开放赎回
2017-11-17,0.437,0.437,2.58,限制大额申购,开放赎回
2017-11-20,0.434,0.434,-0.69,限制大额申购,开放赎回
2017-11-21,0.439,0.439,1.15,限制大额申购,开放赎回
2017-11-22,0.445,0.445,1.37,限制大额申购,开放赎回
2017-11-24,0.448,0.448,,限制大额申购,开放赎回
2017-11-27,0.442,0.442,-1.34,限制大额申购,开放赎回
2017-11-28,0.443,0.443,0.23,限制大额申购,开放赎回
2017-11-29,0.439,0.439,-0.9,限制大额申购,开放赎回
2017-11-30,0.438,0.438,-0.23,限制大额申购,开放赎回
2017-12-01,0.446,0.446,1.83,限制大额申购,开放赎回
2017-12-04,0.439,0.439,-1.57,限制大额申购,开放赎回
2017-12-05,0.441,0.441,0.46,限制大额申购,开放赎回
2017-12-06,0.429,0.429,-2.72,限制大额申购,开放赎回
2017-12-07,0.434,0.434,1.17,限制大额申购,开放赎回
2017-12-08,0.441,0.441,1.61,限制大额申购,开放赎回
2017-12-11,0.445,0.445,0.91,限制大额申购,开放赎回
2017-12-12,0.439,0.439,-1.35,限制大额申购,开放赎回
2017-12-13,0.434,0.434,-1.14,限制大额申购,开放赎回
2017-12-14,0.437,0.437,0.69,限制大额申购,开放赎回
2017-12-15,0.439,0.439,0.46,限制大额申购,开放赎回
2017-12-18,0.439,0.439,0.0,限制大额申购,开放赎回
2017-12-19,0.441,0.441,0.46,限制大额申购,开放赎回
2017-12-20,0.445,0.445,0.91,限制大额申购,开放赎回
2017-12-21,0.445,0.445,0.0,限制大额申购,开放赎回
2017-12-22,0.446,0.446,0.22,限制大额申购,开放赎回
2017-12-26,0.454,0.454,,限制大额申购,开放赎回
2017-12-27,0.453,0.453,-0.22,限制大额申购,开放赎回
2017-12-28,0.455,0.455,0.44,限制大额申购,开放赎回
2017-12-29,0.456,0.456,0.22,限制大额申购,开放赎回
2017-12-31,0.456,0.456,,限制大额申购,开放赎回
2018-01-02,0.456,0.456,0.0,限制大额申购,开放赎回
2018-01-03,0.465,0.465,1.97,限制大额申购,开放赎回
2018-01-04,0.467,0.467,0.43,限制大额申购,开放赎回
2018-01-05,0.464,0.464,-0.64,限制大额申购,开放赎回
2018-01-08,0.466,0.466,0.43,限制大额申购,开放赎回
2018-01-09,0.475,0.475,1.93,限制大额申购,开放赎回
2018-01-10,0.48,0.48,1.05,限制大额申购,开放赎回
2018-01-11,0.48,0.48,0.0,限制大额申购,开放赎回
2018-01-12,0.484,0.484,0.83,限制大额申购,开放赎回
2018-01-16,0.476,0.476,,限制大额申购,开放赎回
2018-01-17,0.476,0.476,0.0,限制大额申购,开放赎回
2018-01-18,0.476,0.476,0.0,限制大额申购,开放赎回
2018-01-19,0.473,0.473,-0.63,限制大额申购,开放赎回
2018-01-22,0.474,0.474,0.21,限制大额申购,开放赎回
2018-01-23,0.48,0.48,1.27,限制大额申购,开放赎回
2018-01-24,0.488,0.488,1.67,限制大额申购,开放赎回
2018-01-25,0.481,0.481,-1.43,限制大额申购,开放赎回
2018-01-26,0.485,0.485,0.83,限制大额申购,开放赎回
2018-01-29,0.479,0.479,-1.24,限制大额申购,开放赎回
2018-01-30,0.471,0.471,-1.67,限制大额申购,开放赎回
2018-01-31,0.474,0.474,0.64,限制大额申购,开放赎回
2018-02-01,0.481,0.481,1.48,限制大额申购,开放赎回
2018-02-02,0.472,0.472,-1.87,限制大额申购,开放赎回
2018-02-05,0.464,0.464,-1.69,限制大额申购,开放赎回
2018-02-06,0.462,0.462,-0.43,限制大额申购,开放赎回
2018-02-07,0.449,0.449,-2.81,限制大额申购,开放赎回
2018-02-08,0.438,0.438,-2.45,限制大额申购,开放赎回
2018-02-09,0.432,0.432,-1.37,限制大额申购,开放赎回
2018-02-12,0.432,0.432,0.0,限制大额申购,开放赎回
2018-02-13,0.433,0.433,0.23,限制大额申购,开放赎回
2018-02-14,0.444,0.444,2.54,限制大额申购,开放赎回
2018-02-22,0.46,0.46,3.6,限制大额申购,开放赎回
2018-02-23,0.467,0.467,1.52,限制大额申购,开放赎回
2018-02-26,0.469,0.469,0.43,限制大额申购,开放赎回
2018-02-27,0.461,0.461,-1.71,限制大额申购,开放赎回
2018-02-28,0.45,0.45,-2.39,限制大额申购,开放赎回
2018-03-01,0.45,0.45,0.0,限制大额申购,开放赎回
2018-03-02,0.45,0.45,0.0,限制大额申购,开放赎回
2018-03-05,0.459,0.459,2.0,限制大额申购,开放赎回
2018-03-06,0.458,0.458,-0.22,限制大额申购,开放赎回
2018-03-07,0.449,0.449,-1.97,限制大额申购,开放赎回
2018-03-08,0.442,0.442,-1.56,限制大额申购,开放赎回
2018-03-09,0.456,0.456,3.17,限制大额申购,开放赎回
2018-03-12,0.45,0.45,-1.32,限制大额申购,开放赎回
2018-03-13,0.445,0.445,-1.11,限制大额申购,开放赎回
2018-03-14,0.447,0.447,0.45,限制大额申购,开放赎回
2018-03-15,0.449,0.449,0.45,限制大额申购,开放赎回
2018-03-16,0.458,0.458,2.0,限制大额申购,开放赎回
2018-03-19,0.457,0.457,-0.22,限制大额申购,开放赎回
2018-03-20,0.465,0.465,1.75,限制大额申购,开放赎回
2018-03-21,0.48,0.48,3.23,限制大额申购,开放赎回
2018-03-22,0.47,0.47,-2.08,限制大额申购,开放赎回
2018-03-23,0.483,0.483,2.77,限制大额申购,开放赎回
2018-03-26,0.479,0.479,-0.83,限制大额申购,开放赎回
2018-03-27,0.472,0.472,-1.46,限制大额申购,开放赎回
2018-03-28,0.471,0.471,-0.21,限制大额申购,开放赎回
2018-03-29,0.475,0.475,0.85,限制大额申购,开放赎回
2018-04-02,0.46,0.46,,限制大额申购,开放赎回
2018-04-03,0.464,0.464,0.87,限制大额申购,开放赎回
2018-04-04,0.464,0.464,0.0,限制大额申购,开放赎回
2018-04-09,0.464,0.464,0.0,限制大额申购,开放赎回
2018-04-10,0.48,0.48,3.45,限制大额申购,开放赎回
2018-04-11,0.485,0.485,1.04,限制大额申购,开放赎回
2018-04-12,0.487,0.487,0.41,限制大额申购,开放赎回
2018-04-13,0.489,0.489,0.41,限制大额申购,开放赎回
2018-04-16,0.483,0.483,-1.23,限制大额申购,开放赎回
2018-04-17,0.483,0.483,0.0,限制大额申购,开放赎回
2018-04-18,0.499,0.499,3.31,限制大额申购,开放赎回
2018-04-19,0.496,0.496,-0.6,限制大额申购,开放赎回
2018-04-20,0.497,0.497,0.2,限制大额申购,开放赎回
2018-04-23,0.504,0.504,1.41,限制大额申购,开放赎回
2018-04-24,0.497,0.497,-1.39,限制大额申购,开放赎回
2018-04-25,0.498,0.498,0.2,限制大额申购,开放赎回
2018-04-26,0.501,0.501,0.6,限制大额申购,开放赎回
2018-04-27,0.501,0.501,0.0,限制大额申购,开放赎回
2018-05-02,0.501,0.501,0.0,限制大额申购,开放赎回
2018-05-03,0.506,0.506,1.0,限制大额申购,开放赎回
2018-05-04,0.514,0.514,1.58,限制大额申购,开放赎回
2018-05-07,0.516,0.516,0.39,限制大额申购,开放赎回
2018-05-08,0.516,0.516,0.0,限制大额申购,开放赎回
2018-05-09,0.527,0.527,2.13,限制大额申购,开放赎回
2018-05-10,0.529,0.529,0.38,限制大额申购,开放赎回
2018-05-11,0.522,0.522,-1.32,限制大额申购,开放赎回
2018-05-14,0.525,0.525,0.57,限制大额申购,开放赎回
2018-05-15,0.527,0.527,0.38,限制大额申购,开放赎回
2018-05-16,0.532,0.532,0.95,限制大额申购,开放赎回
2018-05-17,0.532,0.532,0.0,限制大额申购,开放赎回
2018-05-18,0.53,0.53,-0.38,限制大额申购,开放赎回
2018-05-21,0.538,0.538,1.51,限制大额申购,开放赎回
2018-05-22,0.535,0.535,-0.56,限制大额申购,开放赎回
2018-05-23,0.534,0.534,-0.19,限制大额申购,开放赎回
2018-05-24,0.527,0.527,-1.31,限制大额申购,开放赎回
2018-05-25,0.508,0.508,-3.61,限制大额申购,开放赎回
2018-05-29,0.503,0.503,,限制大额申购,开放赎回
2018-05-30,0.515,0.515,2.39,限制大额申购,开放赎回
2018-05-31,0.507,0.507,-1.55,限制大额申购,开放赎回
2018-06-01,0.497,0.497,-1.97,限制大额申购,开放赎回
2018-06-04,0.493,0.493,-0.8,限制大额申购,开放赎回
2018-06-05,0.495,0.495,0.41,限制大额申购,开放赎回
2018-06-06,0.493,0.493,-0.4,限制大额申购,开放赎回
2018-06-07,0.498,0.498,1.01,限制大额申购,开放赎回
2018-06-08,0.496,0.496,-0.4,限制大额申购,开放赎回
2018-06-11,0.499,0.499,0.6,限制大额申购,开放赎回
2018-06-12,0.501,0.501,0.4,限制大额申购,开放赎回
2018-06-13,0.504,0.504,0.6,限制大额申购,开放赎回
2018-06-14,0.503,0.503,-0.2,限制大额申购,开放赎回
2018-06-15,0.489,0.489,-2.78,限制大额申购,开放赎回
2018-06-19,0.493,0.493,0.82,限制大额申购,开放赎回
2018-06-20,0.499,0.499,1.22,限制大额申购,开放赎回
2018-06-21,0.498,0.498,-0.2,限制大额申购,开放赎回
2018-06-22,0.522,0.522,4.82,限制大额申购,开放赎回
2018-06-25,0.515,0.515,-1.34,限制大额申购,开放赎回
2018-06-26,0.533,0.533,3.5,限制大额申购,开放赎回
2018-06-27,0.548,0.548,2.81,限制大额申购,开放赎回
2018-06-28,0.557,0.557,1.64,限制大额申购,开放赎回
2018-06-29,0.566,0.566,1.62,限制大额申购,开放赎回
2018-06-30,0.566,0.566,,限制大额申购,开放赎回
2018-07-02,0.56,0.56,-1.06,限制大额申购,开放赎回
2018-07-03,0.56,0.56,0.0,限制大额申购,开放赎回
2018-07-05,0.555,0.555,,限制大额申购,开放赎回
2018-07-06,0.56,0.56,0.9,限制大额申购,开放赎回
2018-07-09,0.565,0.565,0.89,限制大额申购,开放赎回
2018-07-10,0.565,0.565,0.0,限制大额申购,开放赎回
2018-07-11,0.537,0.537,-4.96,限制大额申购,开放赎回
2018-07-12,0.544,0.544,1.3,限制大额申购,开放赎回
2018-07-13,0.546,0.546,0.37,限制大额申购,开放赎回
2018-07-16,0.529,0.529,-3.11,限制大额申购,开放赎回
2018-07-17,0.53,0.53,0.19,限制大额申购,开放赎回
2018-07-18,0.536,0.536,1.13,限制大额申购,开放赎回
2018-07-19,0.537,0.537,0.19,限制大额申购,开放赎回
2018-07-20,0.542,0.542,0.93,开放申购,开放赎回
2018-07-23,0.541,0.541,-0.18,开放申购,开放赎回
2018-07-24,0.547,0.547,1.11,开放申购,开放赎回
2018-07-25,0.554,0.554,1.28,开放申购,开放赎回
2018-07-26,0.554,0.554,0.0,开放申购,开放赎回
2018-07-27,0.551,0.551,-0.54,开放申购,开放赎回
2018-07-30,0.559,0.559,1.45,开放申购,开放赎回
2018-07-31,0.551,0.551,-1.43,开放申购,开放赎回
2018-08-01,0.544,0.544,-1.27,开放申购,开放赎回
2018-08-02,0.551,0.551,1.29,开放申购,开放赎回
2018-08-03,0.551,0.551,0.0,开放申购,开放赎回
2018-08-06,0.554,0.554,0.54,开放申购,开放赎回
2018-08-07,0.556,0.556,0.36,开放申购,开放赎回
2018-08-08,0.539,0.539,-3.06,开放申购,开放赎回
2018-08-09,0.539,0.539,0.0,开放申购,开放赎回
2018-08-10,0.546,0.546,1.3,开放申购,开放赎回
2018-08-13,0.546,0.546,0.0,开放申购,开放赎回
2018-08-14,0.545,0.545,-0.18,开放申购,开放赎回
2018-08-15,0.531,0.531,-2.57,开放申购,开放赎回
2018-08-16,0.536,0.536,0.94,开放申购,开放赎回
2018-08-17,0.537,0.537,0.19,开放申购,开放赎回
2018-08-20,0.537,0.537,0.0,开放申购,开放赎回
2018-08-21,0.537,0.537,0.0,限制大额申购,开放赎回
2018-08-22,0.552,0.552,2.79,限制大额申购,开放赎回
2018-08-23,0.553,0.553,0.18,限制大额申购,开放赎回
2018-08-24,0.56,0.56,1.27,限制大额申购,开放赎回
2018-08-27,0.561,0.561,0.18,限制大额申购,开放赎回
2018-08-28,0.556,0.556,-0.89,限制大额申购,开放赎回
2018-08-29,0.563,0.563,1.26,限制大额申购,开放赎回
2018-08-30,0.567,0.567,0.71,限制大额申购,开放赎回
2018-08-31,0.566,0.566,-0.18,限制大额申购,开放赎回
2018-09-04,0.563,0.563,,限制大额申购,开放赎回
2018-09-05,0.56,0.56,-0.53,限制大额申购,开放赎回
2018-09-06,0.553,0.553,-1.25,限制大额申购,开放赎回
2018-09-07,0.553,0.553,0.0,限制大额申购,开放赎回
2018-09-10,0.553,0.553,0.0,限制大额申购,开放赎回
2018-09-11,0.567,0.567,2.53,限制大额申购,开放赎回
2018-09-12,0.573,0.573,1.06,限制大额申购,开放赎回
2018-09-13,0.562,0.562,-1.92,限制大额申购,开放赎回
2018-09-14,0.562,0.562,0.0,限制大额申购,开放赎回
2018-09-17,0.561,0.561,-0.18,限制大额申购,开放赎回
2018-09-18,0.569,0.569,1.43,限制大额申购,开放赎回
2018-09-19,0.576,0.576,1.23,限制大额申购,开放赎回
2018-09-20,0.571,0.571,-0.87,限制大额申购,开放赎回
2018-09-21,0.574,0.574,0.53,限制大额申购,开放赎回
2018-09-25,0.587,0.587,2.26,限制大额申购,开放赎回
2018-09-26,0.583,0.583,-0.68,限制大额申购,开放赎回
2018-09-27,0.589,0.589,1.03,限制大额申购,开放赎回
2018-09-28,0.599,0.599,1.7,限制大额申购,开放赎回
2018-10-08,0.606,0.606,1.17,限制大额申购,开放赎回
2018-10-09,0.611,0.611,0.83,限制大额申购,开放赎回
2018-10-10,0.597,0.597,-2.29,限制大额申购,开放赎回
2018-10-11,0.582,0.582,-2.51,限制大额申购,开放赎回
2018-10-12,0.587,0.587,0.86,限制大额申购,开放赎回
2018-10-15,0.588,0.588,0.17,限制大额申购,开放赎回
2018-10-16,0.59,0.59,0.34,限制大额申购,开放赎回
2018-10-17,0.579,0.579,-1.86,限制大额申购,开放赎回
2018-10-18,0.571,0.571,-1.38,限制大额申购,开放赎回
2018-10-19,0.577,0.577,1.05,限制大额申购,开放赎回
2018-10-22,0.577,0.577,0.0,限制大额申购,开放赎回
2018-10-23,0.553,0.553,-4.16,限制大额申购,开放赎回
2018-10-24,0.553,0.553,0.0,限制大额申购,开放赎回
2018-10-25,0.559,0.559,1.09,限制大额申购,开放赎回
2018-10-26,0.564,0.564,0.89,限制大额申购,开放赎回
2018-10-29,0.556,0.556,-1.42,限制大额申购,开放赎回
2018-10-30,0.554,0.554,-0.36,限制大额申购,开放赎回
2018-10-31,0.546,0.546,-1.44,限制大额申购,开放赎回
2018-11-01,0.534,0.534,-2.2,限制大额申购,开放赎回
2018-11-02,0.528,0.528,-1.12,限制大额申购,开放赎回
2018-11-05,0.524,0.524,-0.76,限制大额申购,开放赎回
2018-11-06,0.521,0.521,-0.57,限制大额申购,开放赎回
2018-11-07,0.517,0.517,-0.77,限制大额申购,开放赎回
2018-11-08,0.511,0.511,-1.16,限制大额申购,开放赎回
2018-11-09,0.507,0.507,-0.78,限制大额申购,开放赎回
2018-11-12,0.501,0.501,-1.18,限制大额申购,开放赎回
2018-11-13,0.475,0.475,-5.19,限制大额申购,开放赎回
2018-11-14,0.482,0.482,1.47,限制大额申购,开放赎回
2018-11-15,0.483,0.483,0.21,限制大额申购,开放赎回
2018-11-16,0.485,0.485,0.41,限制大额申购,开放赎回
2018-11-19,0.486,0.486,0.21,限制大额申购,开放赎回
2018-11-20,0.456,0.456,-6.17,限制大额申购,开放赎回
2018-11-21,0.465,0.465,1.97,限制大额申购,开放赎回
2018-11-23,0.441,0.441,,限制大额申购,开放赎回
2018-11-26,0.445,0.445,0.91,限制大额申购,开放赎回
2018-11-27,0.446,0.446,0.22,限制大额申购,开放赎回
2018-11-28,0.435,0.435,-2.47,限制大额申购,开放赎回
2018-11-29,0.441,0.441,1.38,限制大额申购,开放赎回
2018-11-30,0.437,0.437,-0.91,限制大额申购,开放赎回
2018-12-03,0.456,0.456,4.35,限制大额申购,开放赎回
2018-12-04,0.451,0.451,-1.1,限制大额申购,开放赎回
2018-12-06,0.44,0.44,,限制大额申购,开放赎回
2018-12-07,0.446,0.446,1.36,限制大额申购,开放赎回
2018-12-10,0.434,0.434,-2.69,限制大额申购,开放赎回
2018-12-11,0.442,0.442,1.84,限制大额申购,开放赎回
2018-12-12,0.438,0.438,-0.91,限制大额申购,开放赎回
2018-12-13,0.45,0.45,2.74,限制大额申购,开放赎回
2018-12-14,0.437,0.437,-2.89,限制大额申购,开放赎回
2018-12-17,0.424,0.424,-2.97,限制大额申购,开放赎回
2018-12-18,0.4,0.4,-5.66,限制大额申购,开放赎回
2018-12-19,0.407,0.407,1.75,限制大额申购,开放赎回
2018-12-20,0.395,0.395,-2.95,限制大额申购,开放赎回
2018-12-21,0.39,0.39,-1.27,限制大额申购,开放赎回
2018-12-24,0.381,0.381,-2.31,限制大额申购,开放赎回
2018-12-26,0.401,0.401,,开放申购,开放赎回
2018-12-27,0.391,0.391,-2.49,开放申购,开放赎回
2018-12-28,0.386,0.386,-1.28,开放申购,开放赎回
2018-12-31,0.391,0.391,,开放申购,开放赎回
2019-01-02,0.397,0.397,2.85,开放申购,开放赎回
2019-01-03,0.401,0.401,1.01,开放申购,开放赎回
2019-01-04,0.409,0.409,2.0,开放申购,开放赎回
2019-01-07,0.412,0.412,0.73,开放申购,开放赎回
2019-01-08,0.42,0.42,1.94,开放申购,开放赎回
2019-01-09,0.441,0.441,5.0,开放申购,开放赎回
2019-01-10,0.441,0.441,0.0,开放申购,开放赎回
2019-01-11,0.432,0.432,-2.04,开放申购,开放赎回
2019-01-14,0.421,0.421,-2.55,开放申购,开放赎回
2019-01-15,0.433,0.433,2.85,开放申购,开放赎回
2019-01-16,0.436,0.436,0.69,开放申购,开放赎回
2019-01-17,0.434,0.434,-0.46,开放申购,开放赎回
2019-01-18,0.446,0.446,2.77,开放申购,开放赎回
2019-01-21,0.446,0.446,0.0,暂停申购,暂停赎回
2019-01-22,0.44,0.44,-1.35,开放申购,开放赎回
2019-01-23,0.437,0.437,-0.68,开放申购,开放赎回
2019-01-24,0.441,0.441,0.92,开放申购,开放赎回
2019-01-25,0.444,0.444,0.68,开放申购,开放赎回
2019-01-28,0.43,0.43,-3.15,开放申购,开放赎回
2019-01-29,0.437,0.437,1.63,开放申购,开放赎回
2019-01-30,0.445,0.445,1.83,开放申购,开放赎回
2019-01-31,0.441,0.441,-0.9,开放申购,开放赎回
2019-02-01,0.452,0.452,2.49,开放申购,开放赎回
2019-02-11,0.433,0.433,-4.2,开放申购,开放赎回
2019-02-12,0.44,0.44,1.62,开放申购,开放赎回
2019-02-13,0.447,0.447,1.59,开放申购,开放赎回
2019-02-14,0.452,0.452,1.12,开放申购,开放赎回
2019-02-15,0.461,0.461,1.99,开放申购,开放赎回
2019-02-18,0.462,0.462,0.22,暂停申购,暂停赎回
2019-02-19,0.463,0.463,0.22,开放申购,开放赎回
2019-02-20,0.468,0.468,1.08,开放申购,开放赎回
2019-02-21,0.464,0.464,-0.85,开放申购,开放赎回
2019-02-22,0.466,0.466,0.43,开放申购,开放赎回
2019-02-25,0.451,0.451,-3.22,开放申购,开放赎回
2019-02-26,0.453,0.453,0.44,开放申购,开放赎回
2019-02-27,0.462,0.462,1.99,开放申购,开放赎回
2019-02-28,0.463,0.463,0.22,开放申购,开放赎回
2019-03-01,0.453,0.453,-2.16,开放申购,开放赎回
2019-03-04,0.459,0.459,1.32,开放申购,开放赎回
2019-03-05,0.459,0.459,0.0,开放申购,开放赎回
2019-03-06,0.457,0.457,-0.44,开放申购,开放赎回
2019-03-07,0.46,0.46,0.66,开放申购,开放赎回
2019-03-08,0.458,0.458,-0.43,开放申购,开放赎回
2019-03-11,0.463,0.463,1.09,开放申购,开放赎回
2019-03-12,0.463,0.463,0.0,开放申购,开放赎回
2019-03-13,0.473,0.473,2.16,开放申购,开放赎回
2019-03-14,0.473,0.473,0.0,开放申购,开放赎回
2019-03-15,0.473,0.473,0.0,开放申购,开放赎回
2019-03-18,0.476,0.476,0.63,开放申购,开放赎回
2019-03-19,0.475,0.475,-0.21,开放申购,开放赎回
2019-03-20,0.483,0.483,1.68,开放申购,开放赎回
2019-03-21,0.479,0.479,-0.83,开放申购,开放赎回
2019-03-22,0.473,0.473,-1.25,开放申购,开放赎回
2019-03-25,0.474,0.474,0.21,开放申购,开放赎回
2019-03-26,0.482,0.482,1.69,开放申购,开放赎回
2019-03-27,0.478,0.478,-0.83,开放申购,开放赎回
2019-03-28,0.479,0.479,0.21,开放申购,开放赎回
2019-03-29,0.485,0.485,1.25,开放申购,开放赎回
2019-04-01,0.495,0.495,2.06,开放申购,开放赎回
2019-04-02,0.502,0.502,1.41,开放申购,开放赎回
2019-04-03,0.501,0.501,-0.2,开放申购,开放赎回
2019-04-04,0.498,0.498,-0.6,开放申购,开放赎回
2019-04-08,0.514,0.514,3.21,开放申购,开放赎回
2019-04-09,0.511,0.511,-0.58,开放申购,开放赎回
2019-04-10,0.515,0.515,0.78,开放申购,开放赎回
2019-04-11,0.51,0.51,-0.97,开放申购,开放赎回
2019-04-12,0.512,0.512,0.39,开放申购,开放赎回
2019-04-15,0.51,0.51,-0.39,开放申购,开放赎回
2019-04-16,0.514,0.514,0.78,开放申购,开放赎回
2019-04-17,0.511,0.511,-0.58,开放申购,开放赎回
2019-04-18,0.511,0.511,0.0,开放申购,开放赎回
2019-04-19,0.512,0.512,0.2,暂停申购,暂停赎回
2019-04-22,0.522,0.522,1.95,开放申购,开放赎回
2019-04-23,0.526,0.526,0.77,开放申购,开放赎回
2019-04-24,0.524,0.524,-0.38,开放申购,开放赎回
2019-04-25,0.521,0.521,-0.57,开放申购,开放赎回
2019-04-26,0.506,0.506,-2.88,开放申购,开放赎回
2019-04-29,0.511,0.511,0.99,开放申购,开放赎回
2019-04-30,0.513,0.513,0.39,开放申购,开放赎回
2019-05-06,0.506,0.506,-1.36,开放申购,开放赎回
2019-05-07,0.495,0.495,-2.17,开放申购,开放赎回
